0.362239,-0.676409,0.641291
-0.750243,0.572543,-0.330651
0.281337,0.934925,0.216252
0.055266,0.897640,-0.437250
-0.250535,0.782127,-0.570535
-0.238618,0.797769,-0.553738
-0.765937,0.560359,0.315179
0.483377,-0.804052,0.346189
0.196898,0.414713,-0.888394
0.641009,-0.555605,0.529538
-0.552568,-0.772116,-0.313856
0.358346,0.712615,-0.603131
-0.176737,0.711295,-0.680312
-0.286390,-0.838422,-0.463712
0.412163,0.126277,-0.902317
0.491928,0.123658,-0.861809
0.008528,0.901902,0.431857
0.842283,0.027394,0.538340
-0.509442,0.345400,0.788142
-0.345793,0.624365,-0.700425
-0.697986,-0.662697,0.271384
-0.713119,-0.683573,-0.155527
-0.903124,-0.360075,0.233906
-0.255509,0.959385,0.119563
0.068788,-0.732947,-0.676799
0.147662,-0.943864,-0.295492
0.882562,-0.085320,-0.462391
-0.051273,0.513685,-0.856445
-0.361639,-0.281436,-0.888826
-0.697930,-0.655919,0.287514
0.987447,0.039003,0.153061
0.040043,0.937301,-0.346212
0.081599,-0.932779,0.351090
0.767433,0.638400,0.059094
0.192969,-0.916605,0.350140
-0.229616,0.160775,-0.959910
0.887778,0.054783,0.457000
-0.219852,0.603201,-0.766690
0.417961,-0.544458,0.727237
-0.076337,0.077663,0.994053
0.249698,-0.915152,-0.316462
-0.412462,0.811552,0.413834
-0.678549,0.419448,0.603021
0.493724,-0.695463,0.522080
0.222404,0.281000,-0.933582
-0.684846,0.696007,-0.215779
0.170387,0.620431,0.765529
-0.174442,0.911388,0.372750
-0.665469,-0.186496,-0.722751
0.645013,-0.761984,-0.057774
0.342408,0.765294,-0.545053
-0.743916,0.126879,-0.656117
-0.476564,0.526684,-0.703911
0.146769,0.948989,-0.279069
0.854366,-0.444671,0.268936
-0.216603,0.833995,-0.507479
0.355183,0.504443,0.787008
-0.397162,0.437808,-0.806589
-0.072948,0.266567,-0.961052
0.098278,0.176686,-0.979348
-0.570922,-0.215023,-0.792347
-0.511809,-0.730803,-0.451641
0.719708,-0.052885,-0.692260
0.517983,0.803913,-0.292262
0.722371,0.158240,0.673156
-0.157966,-0.895210,0.416708
0.482175,-0.661598,0.574278
-0.672530,-0.371318,0.640177
0.141546,-0.932612,0.331963
-0.591360,0.798644,0.111632
-0.939801,-0.165941,0.298725
-0.056923,0.579780,0.812782
0.246730,-0.962786,0.110309
0.010475,-0.268855,0.963124
0.626585,-0.719417,-0.299719
0.657403,-0.643975,0.391302
0.594827,0.633056,-0.495399
0.022901,-0.924215,-0.381185
-0.950314,-0.171048,0.260090
0.678075,0.614301,-0.403545
0.792492,-0.364622,0.488883
0.435177,-0.887311,0.152647
-0.034725,-0.984978,-0.169154
-0.148797,0.983556,-0.102359
0.732814,0.619116,0.282275
0.676265,0.668492,0.309488
-0.950403,0.223736,-0.216046
-0.574199,0.514830,0.636589
0.646986,-0.327433,0.688620
0.990398,0.009006,0.137954
-0.343568,-0.910202,0.231285
0.011253,0.453795,0.891035
0.065253,-0.003462,0.997863
0.076051,-0.183531,-0.980068
0.381788,0.806983,0.450574
-0.739851,-0.034454,-0.671888
0.437829,-0.289859,-0.851051
-0.299403,-0.860845,-0.411465
-0.958666,0.279425,-0.053671
-0.749280,0.649601,0.128837
0.435395,0.895427,0.092957
-0.588328,0.546487,0.596005
-0.085235,-0.838213,-0.538641
0.436380,0.393436,-0.809185
0.057909,0.543432,0.837454
0.507245,-0.523244,0.684776
-0.261342,-0.843434,0.469382
0.766148,0.564721,-0.306767
-0.147422,0.033234,0.988515
0.232154,-0.734872,-0.637235
0.999754,0.022135,0.001099
-0.934406,0.189395,-0.301686
-0.851580,-0.040687,0.522643
0.184580,-0.675577,0.713811
-0.622573,-0.682655,0.382602
-0.397826,0.792439,0.462358
-0.412910,0.209002,0.886467
0.445810,0.202934,0.871821
-0.573761,0.662191,0.481977
-0.763314,0.192170,-0.616783
0.875275,-0.482813,-0.028008
0.481192,-0.100982,0.870779
0.224676,0.795821,-0.562308
-0.030979,-0.791398,-0.610516
-0.538886,0.013361,0.842273
-0.390600,-0.904652,0.170400
-0.129762,0.937131,0.323956
-0.414844,-0.502764,0.758375
0.705377,-0.652134,0.277784
-0.881275,-0.355686,0.311193
0.546873,-0.817479,-0.180714
-0.227066,0.710992,0.665531
-0.113807,0.762200,-0.637259
0.598731,0.752199,-0.275171
-0.148870,0.913003,-0.379821
0.371191,-0.879408,-0.298092
0.081850,0.212195,0.973794
-0.266703,0.166600,-0.949270
0.687979,0.326939,-0.647916
0.253698,-0.133584,-0.958015
0.832446,0.376906,-0.406172
0.405768,-0.202693,-0.891217
0.702821,-0.426171,-0.569579
-0.256916,0.445774,0.857484
-0.877224,-0.400165,-0.265228
0.737268,-0.375879,0.561384
0.261108,-0.909115,0.324550
-0.128326,-0.985916,-0.107248
0.191710,0.273497,0.942574
0.138847,-0.660704,-0.737694
-0.152434,0.860148,-0.486733
0.023145,-0.875695,-0.482310
-0.597162,-0.651924,-0.467325
-0.316752,0.294697,0.901566
0.632439,0.544797,-0.550652
0.613933,-0.081063,-0.785185
0.258262,0.788367,-0.558371
-0.709525,-0.640925,0.292898
-0.740618,-0.598708,-0.305016
0.821585,0.418551,0.387056
-0.829182,-0.344472,0.440223
0.989828,-0.048513,0.133740
0.439872,0.336584,0.832600
0.248928,0.706493,0.662497
0.710586,0.469528,0.524033
0.542485,0.384221,0.747051
-0.833752,-0.454555,0.313428
0.652393,-0.746989,0.128025
-0.200976,-0.806349,-0.556246
0.958875,-0.253208,-0.128234
0.074805,-0.821638,-0.565080
-0.173461,-0.918923,0.354250
-0.014382,0.877608,0.479164
-0.601655,-0.153866,-0.783796
-0.625927,-0.371206,-0.685873
-0.390553,0.248543,0.886394
-0.920862,0.182598,-0.344486
-0.584824,-0.769556,0.256446
0.966207,-0.245624,0.078179
-0.314440,0.311418,0.896742
0.623969,0.696614,0.354107
0.622184,-0.618030,-0.480549
-0.158815,0.984127,0.079192
0.727126,-0.614679,0.305707
-0.435071,-0.256579,-0.863064
0.334421,-0.938718,-0.083487
-0.326131,0.912176,-0.248139
0.951969,-0.217511,0.215510
0.376303,0.283861,-0.881940
0.205713,-0.773045,0.600070
0.406255,0.489583,-0.771534
-0.708727,0.701273,0.076952
0.425274,0.883098,-0.198193
-0.925896,0.044705,0.375124
-0.928698,0.144252,0.341630
-0.178301,-0.215880,-0.960002
0.956323,0.065562,0.284866
-0.673184,-0.734880,-0.082310
0.332100,0.009878,0.943193
0.660378,0.303828,0.686724
0.838095,-0.375692,0.395540
0.248016,-0.272374,-0.929678
-0.578804,-0.757365,0.302297
-0.942897,-0.051765,0.329038
-0.959180,0.164092,-0.230321
-0.401177,-0.518435,-0.755170
0.207516,-0.503510,0.838699
0.253807,0.950128,0.181217
0.702714,0.656616,0.273950
-0.035394,-0.796018,-0.604237
0.988816,-0.133824,0.065840
0.484901,0.862493,-0.144833
0.144573,-0.688677,-0.710509
0.902856,0.409957,0.129562
0.184984,-0.201531,0.961856
0.034581,-0.860609,0.508091
-0.475391,0.648104,0.594949
-0.849849,0.112892,-0.514794
-0.005957,0.261081,0.965299
0.694621,-0.200097,0.690987
0.644519,-0.722471,0.250260
0.016567,0.597446,-0.801738
-0.965639,-0.184010,0.183527
-0.963310,0.228504,-0.140784
-0.808512,-0.224729,-0.543880
-0.483530,0.055835,-0.873545
0.003973,0.998927,-0.046133
-0.483932,-0.444260,0.753952
0.223292,0.775834,0.590103
-0.468379,-0.857953,0.211038
-0.417010,0.531382,0.737384
-0.326429,0.189674,-0.925996
0.419481,0.769296,0.481891
0.767461,0.398506,-0.502192
0.353736,-0.799036,0.486222
0.028282,-0.224807,0.973993
0.986475,0.049052,0.156399
0.949657,0.249521,0.189451
0.349262,0.840424,-0.414372
0.222921,0.650389,0.726155
-0.350319,0.218907,0.910690
0.413071,-0.857311,-0.307229
-0.462065,-0.884656,0.062279
0.170537,-0.956306,0.237476
0.306032,-0.910012,-0.279684
-0.034608,0.369401,0.928625
-0.452498,-0.851668,-0.264399
0.616223,0.787571,-0.001346
0.888051,0.370946,-0.271596
0.505283,-0.372287,0.778519
-0.312412,0.875171,-0.369425
0.998814,0.026357,0.040947
-0.021353,-0.985882,-0.166075
-0.352730,-0.763057,-0.541596
0.069541,0.829308,0.554448
0.057107,-0.758792,-0.648824
0.905135,0.087746,-0.415970
0.489019,-0.659196,-0.571245
0.801664,-0.508688,-0.313962
-0.386746,0.542954,0.745405
-0.973735,-0.009338,0.227492
0.556315,0.511890,-0.654586
-0.124871,-0.940354,0.316453
-0.109033,0.769131,0.629721
0.170317,0.831279,-0.529120
0.101247,0.110877,-0.988663
0.356133,-0.584260,0.729253
0.913890,-0.305302,0.267575
0.627877,-0.018828,-0.778085
0.589421,-0.441985,-0.676189
0.460609,-0.803689,-0.376727
-0.564092,0.287595,-0.774009
0.577809,0.806794,-0.123366
-0.338800,-0.789775,0.511341
0.387203,-0.203938,-0.899157
-0.910982,0.056181,-0.408603
0.070077,-0.860066,0.505347
0.340891,0.213099,0.915632
-0.004313,0.574204,-0.818701
0.691161,-0.678035,0.250130
0.269714,0.869775,-0.413215
0.553469,0.784641,-0.279302
-0.155017,0.874317,0.459934
0.851439,-0.418083,-0.316635
0.735927,0.500136,0.456371
0.825193,-0.471029,0.311751
0.166714,0.974135,-0.152536
-0.638824,0.661492,0.392850
0.498921,0.853090,-0.152696
0.941199,-0.012443,-0.337623
0.240432,0.745594,0.621516
-0.431629,-0.737735,0.519078
0.749842,-0.298266,0.590571
-0.005008,-0.790134,-0.612914
-0.881969,0.010350,-0.471193
0.293592,0.799345,0.524263
0.437714,-0.744875,0.503555
-0.656184,0.467277,0.592515
0.035553,0.244633,0.968964
0.270765,-0.945771,0.179454
-0.680927,-0.588464,-0.435945
-0.022234,0.186531,-0.982198
-0.512606,0.756444,0.406235
-0.634291,0.754300,0.169430
0.495909,0.857808,0.135051
-0.732557,0.672144,-0.107626
-0.099258,0.978097,0.182957
0.717459,0.103185,0.688916
-0.282887,0.750788,-0.596901
-0.163105,-0.755167,0.634917
0.729791,0.683487,-0.015814
-0.711764,0.612207,-0.344375
-0.380655,0.193339,-0.904280
0.732457,-0.341764,0.588816
-0.049782,0.270503,-0.961431
-0.965695,-0.247518,0.078542
0.142994,0.989719,0.002900
-0.669830,0.077816,0.738426
0.847590,0.442010,-0.293631
-0.610634,-0.205310,0.764835
0.269590,0.648275,-0.712082
-0.208418,-0.592066,-0.778473
-0.561698,0.095006,-0.821869
-0.625568,-0.651385,-0.429373
0.691480,0.685222,0.228749
0.080502,-0.763947,-0.640237
-0.160700,0.987003,0.000069
0.338975,0.847909,-0.407609
0.402725,-0.912583,-0.070750
-0.447970,0.105517,-0.887800
-0.635680,0.543005,0.548686
-0.428273,0.903431,0.019894
0.731361,-0.413098,-0.542642
-0.118199,-0.846408,0.519252
0.467503,0.200398,0.860977
-0.706358,0.541567,-0.455811
0.784877,-0.617031,0.056926
-0.545223,-0.792111,0.274394
-0.651692,-0.708489,0.270815
0.823554,-0.033106,0.566271
0.107000,-0.773118,-0.625171
0.771070,-0.185941,0.608997
-0.746814,-0.496920,-0.441971
0.943499,-0.302887,-0.134424
-0.784398,0.616701,0.066330
0.384653,-0.919980,-0.075356
-0.694131,0.145367,0.705018
0.969053,0.203660,0.139494
0.611276,-0.225705,0.758551
-0.874911,0.087675,0.476282
0.471362,-0.238758,0.849007
-0.964608,0.233392,0.122721
0.335321,-0.667853,-0.664478
-0.783342,-0.604213,-0.145952
0.907891,-0.244567,0.340472
-0.028474,-0.105172,0.994046
0.391691,-0.240506,-0.888108
0.665829,0.273243,0.694269
0.233545,0.816408,0.528143
-0.247340,0.824749,0.508538
0.958582,0.111412,-0.262123
0.137702,-0.762615,0.632026
0.947865,0.318377,-0.013710
-0.216130,-0.973304,0.077254
-0.113608,0.847349,-0.518742
0.126469,0.153965,0.979949
0.087609,-0.260955,-0.961367
-0.337913,0.279593,-0.898689
-0.711898,-0.490051,0.503042
-0.472969,0.878553,-0.066669
0.637267,-0.429982,-0.639536
-0.119322,-0.971862,-0.203092
0.140406,-0.985838,-0.091706
-0.184110,0.981616,0.050343
-0.855846,0.243210,0.456483
-0.349221,0.413622,0.840810
-0.833652,-0.407732,0.372531
-0.450530,-0.659381,0.601864
-0.654077,-0.641252,-0.401222
-0.375960,0.317675,-0.870481
0.407085,-0.291747,0.865544
-0.239020,0.776968,0.582400
0.842212,-0.538995,-0.012787
0.453308,0.769545,-0.449791
-0.446516,0.569162,0.690419
0.193878,0.625197,-0.756003
0.097695,0.624668,0.774755
-0.944597,-0.272378,-0.183156
-0.118302,0.106147,0.987288
0.577276,0.808172,-0.116666
-0.070052,-0.664742,0.743781
-0.020103,-0.946068,0.323343
-0.300689,-0.885125,-0.355162
-0.959333,-0.282082,-0.010520
0.061069,0.570022,0.819357
0.604541,-0.656295,-0.451450
-0.465718,0.595170,0.654889
0.296337,-0.800636,0.520736
-0.232430,-0.951858,-0.199856
-0.056351,-0.996515,-0.061498
-0.195369,-0.891999,0.407638
0.058097,0.974319,-0.217546
0.512843,-0.828393,0.225293
-0.157277,-0.062332,-0.985585
0.222140,-0.625864,0.747628
0.098190,-0.956467,-0.274826
-0.126246,-0.515113,0.847774
0.368287,0.253452,-0.894498
0.772980,0.233287,0.589983
-0.329154,0.068113,0.941816
-0.650017,0.699087,-0.297918
-0.176212,-0.979219,-0.100395
-0.241088,-0.715580,-0.655608
0.969898,-0.148322,-0.193130
-0.461176,0.878822,-0.122429
-0.211875,-0.376263,-0.901962
-0.308520,0.362215,-0.879554
-0.136235,0.980572,-0.141134
-0.721548,0.518226,-0.459142
0.905608,-0.402587,-0.133406
-0.358765,-0.729669,-0.582126
0.636648,0.731733,-0.243405
0.375810,-0.259071,-0.889747
0.124200,-0.798414,0.589160
0.086515,-0.168098,-0.981966
0.847865,-0.316704,0.425232
-0.906931,0.389138,-0.161392
-0.736723,-0.394194,-0.549410
-0.958237,0.279176,0.061989
0.216564,0.063598,-0.974195
0.769333,-0.301975,-0.562972
-0.099441,-0.085426,-0.991370
-0.201262,0.359884,0.911031
0.762082,0.233802,0.603794
-0.461401,-0.524594,-0.715479
-0.236629,-0.594993,0.768108
-0.071845,0.720599,-0.689620
-0.302992,-0.386085,0.871283
0.531990,0.027089,-0.846317
0.800844,0.587647,-0.115409
-0.469219,-0.165032,-0.867524
-0.928582,-0.216933,-0.301124
-0.417356,-0.290178,-0.861168
-0.085353,-0.995657,-0.037170
-0.072316,-0.275027,-0.958713
0.643517,0.757117,0.112514
0.038807,-0.553425,-0.831994
-0.117352,0.428496,-0.895890
0.703459,0.098741,0.703843
0.919489,-0.120229,0.374280
0.259522,0.679246,0.686493
0.721631,-0.439425,-0.534934
0.180381,-0.956775,0.228133
-0.198335,0.187807,0.961973
-0.466256,-0.778513,0.420147
-0.717663,-0.030356,0.695728
-0.790349,0.003451,-0.612647
-0.379168,0.260044,0.888037
-0.505120,-0.813377,0.288569
0.203089,-0.092583,-0.974773
-0.501076,0.535999,-0.679432
-0.009622,0.797978,0.602610
-0.590000,-0.759210,0.274772
0.960728,-0.257890,0.102447
0.848095,-0.454786,-0.271853
-0.265697,0.732840,0.626379
-0.490183,0.459651,0.740569
0.395367,-0.144093,0.907150
0.327685,-0.804466,-0.495436
0.897497,-0.154039,0.413245
-0.691764,-0.442907,0.570347
-0.634026,-0.000140,0.773311
0.682546,-0.020237,0.730562
0.706868,-0.704344,-0.065088
0.710171,-0.394458,-0.583146
-0.265060,0.941811,0.206726
0.112372,0.151196,-0.982096
-0.445171,0.281229,0.850137
-0.200958,0.136247,-0.970079
-0.047205,-0.057574,-0.997225
0.406422,0.418938,-0.811981
0.092913,0.792952,-0.602159
0.680230,0.052725,0.731100
-0.973994,0.223731,0.035793
0.399522,-0.311535,0.862165
0.971167,-0.138582,0.193982
0.620601,0.746293,0.240626
0.431623,0.545289,0.718582
0.346187,0.936987,0.047004
-0.278374,-0.907449,-0.314714
0.849886,-0.278515,0.447352
0.275850,0.329378,0.903004
-0.766141,-0.522407,0.374326
0.114004,-0.203915,-0.972328
-0.652114,0.752599,-0.091335
-0.431661,-0.056953,0.900236
-0.168295,-0.748869,0.640993
0.338999,-0.291356,-0.894534
0.368581,0.684521,0.628951
-0.901583,-0.424817,0.081719
-0.923322,0.383932,-0.008531
-0.961334,0.273806,0.029463
-0.241666,0.943870,-0.225182
0.416713,-0.730808,0.540619
0.654132,0.749834,0.099300
-0.156669,0.384831,0.909593
0.490044,-0.855693,-0.166272
0.173403,0.083241,-0.981327
-0.841440,0.304268,0.446541
0.639133,0.617266,0.458794
-0.480786,-0.622481,0.617546
0.806279,-0.360271,0.469169
-0.043032,-0.932945,0.357437
0.877129,-0.471738,0.090039
0.910952,0.408398,0.058116
-0.177086,-0.530234,-0.829151
-0.643007,0.155687,-0.749869
0.562483,0.626340,0.539732
0.839494,-0.532031,-0.110419
-0.106212,-0.969702,0.219995
0.693176,0.182726,0.697222
0.739251,0.205746,-0.641231
0.457003,0.841048,0.289459
-0.623194,-0.553476,0.552534
0.287025,-0.207710,0.935133
0.649606,0.755804,0.082294
0.080335,0.411286,0.907959
-0.471817,0.043707,-0.880613
0.053964,0.922229,0.382859
-0.814435,-0.502432,0.290271
0.985166,0.106446,-0.134602
0.938769,-0.315285,-0.138954
0.482934,0.233519,-0.843945
0.148385,0.880813,-0.449612
0.602284,0.307112,0.736842
-0.304890,-0.037019,0.951668
-0.774764,-0.496545,0.391388
-0.487122,-0.681700,0.545891
0.238334,0.939492,0.246073
-0.330602,0.409197,0.850447
-0.979802,-0.105278,-0.170011
0.990879,-0.134619,0.006077
-0.254789,0.865081,0.432108
-0.907556,-0.343026,-0.242231
0.413995,0.322788,0.851126
-0.725237,0.014442,0.688348
0.393402,-0.799857,-0.453282
0.097609,0.805952,0.583879
0.948919,0.315319,0.011276
-0.474076,0.285248,-0.832998
0.166731,-0.932355,0.320805
-0.171308,-0.240705,-0.955361
0.585220,-0.810735,0.015039
-0.886230,0.001034,-0.463244
-0.327310,-0.051516,0.943512
0.055907,0.448325,-0.892121
0.809852,0.586309,0.019550
-0.882766,0.095670,-0.459969
-0.764925,-0.198495,-0.612772
0.324777,-0.283735,0.902228
0.502531,-0.507363,0.700032
-0.451891,-0.037916,0.891267
-0.054212,0.343267,0.937672
